t[s],J(s1-s2),J(s2-s3),J(s3-s4),J(s4-s5)
498.0,-0.011276253065033135,-0.00124276730945854,-0.40351100777289584,0.0
499.0,-0.00946187664357679,-0.0016106852366523862,-0.4035684311171002,0.0
500.0,-0.00963441274673691,-0.0004994141348549616,-0.4032037908668468,0.0
501.0,-0.0077039210944585745,-0.003274356949495094,-0.40086336820446056,0.0
502.0,-0.00786893800664075,-0.003952082098911232,-0.40351899559986476,0.0
503.0,-0.008772064300435133,-0.00214967437229445,-0.4024597199831023,0.0
504.0,-0.008221782415617013,-0.006374349880231037,-0.39975835987546454,0.0
505.0,-0.006843847600755615,-0.004784675014430296,-0.4013144290613381,0.0
506.0,-0.0075780746027019575,-0.0033678675141022322,-0.40158044997296366,0.0
507.0,-0.008999861677581671,-0.0001192479956711808,-0.40204420620631953,0.0
508.0,-0.009646312592168369,-0.0022129815781190038,-0.4029203245572827,0.0
509.0,-0.00872588610705305,-0.002508515047619104,-0.4020627024944237,0.0
510.0,-0.008088365156858424,-0.0021201978735406607,-0.4000467895927678,0.0
511.0,-0.007468393850125875,-0.004913437102453327,-0.4027330434163565,0.0
512.0,-0.011171059955919318,-0.0014750931111112738,-0.40167176047211894,0.0
513.0,-0.009369608179528335,-0.00401058795618504,-0.3990395059834404,0.0
514.0,-0.008627465582780203,-0.002244677636101364,-0.40098662252112177,0.0
515.0,-0.010532173026448316,-0.0006978081183264253,-0.40243119089962787,0.0
516.0,-0.00983398605793467,-0.000615177814508614,-0.4015129483812099,0.0
517.0,-0.00694626587783386,-0.005350197105339271,-0.3991598598252785,0.0
518.0,-0.010385862209754858,-0.0039055679561855045,-0.3978337537799929,0.0
519.0,-0.011462326906800964,-0.00011925037373765951,-0.4006909511728622,0.0
520.0,-0.0068188337103274295,-0.0029592668427128187,-0.4018782877100372,0.0
521.0,-0.007681677865811697,-0.0030369884677950614,-0.40116100150557604,0.0
522.0,-0.008255354904969087,-0.002317035497835428,-0.40390679410273733,0.0
523.0,-0.007339832059193998,-0.006566793180374974,-0.40059078872862464,0.0
524.0,-0.007496020437371142,-0.005128920888102012,-0.39954796726427827,0.0
525.0,-0.007617757177581684,-0.003234888829725897,-0.4021348906524162,0.0
526.0,-0.00621179994080589,-0.004467015858586192,-0.40210006262081743,0.0
527.0,-0.008415762829975021,-0.004774935380952346,-0.40166903977881036,0.0
528.0,-0.006366431225440909,-0.004422618930735906,-0.40508859847769507,0.0
529.0,-0.004436265763682311,-0.007241295959595999,-0.40229048509631626,0.0
530.0,-0.010085913173803723,-0.00196865811399702,-0.4028702638791821,0.0
531.0,-0.012198593675291894,0.0024925867204510462,-0.40277943470260213,0.0
532.0,-0.00944084359445843,-0.001902826083694069,-0.40300657026765807,0.0
533.0,-0.008299778236775914,-0.002902855661812842,-0.40068081260392013,0.0
534.0,-0.007740997853904172,-0.003221861555555635,-0.4013665819368029,0.0
535.0,-0.006720069861460946,-0.005087218506493623,-0.4011781435780666,0.0
536.0,-0.012417524959926856,0.0012275807477372068,-0.4007246959175398,0.0
537.0,-0.011163024657659637,-0.0001018935510955355,-0.40130762503548467,0.0
538.0,-0.009809904876574316,-0.0022958117979799703,-0.4022471911970259,0.0
539.0,-0.009877922988321517,-0.00034309218155601054,-0.4028824580432578,0.0
540.0,-0.009524960700251698,-0.0027000878268399375,-0.40100585807806666,0.0
541.0,-0.010255496241126712,-0.00032079183917089424,-0.4017859518435281,0.0
542.0,-0.010341051040302739,-0.0005293559682537057,-0.4024974821449814,0.0
543.0,-0.010422390299748016,0.00043093423665192137,-0.4065893264237916,0.0
544.0,-0.006123971220517583,-0.005164755371900774,-0.401541966542751,0.0
545.0,-0.009008624920654932,-0.0014928650461761086,-0.4018308257304829,0.0
546.0,-0.008333936636134477,-0.003811671244916822,-0.4011654281176074,0.0
547.0,-0.009679485924433405,-0.0026577025137084465,-0.40135823692936784,0.0
548.0,-0.007719540630867739,-0.0033513025842844706,-0.4025224768502873,0.0
549.0,-0.006761094675062884,-0.00567026854689767,-0.400217031258364,0.0
550.0,-0.007569494503778137,-0.0036794885555559388,-0.402587492288104,0.0
551.0,-0.009661941341882436,-0.003557051004853732,-0.4009954822896248,0.0
552.0,-0.006067667677581877,-0.005733807619047466,-0.4012690955204461,0.0
553.0,-0.008707548215021982,-0.0025322620949755283,-0.4047855379773572,0.0
554.0,-0.008222028051637215,-0.0024624598037518443,-0.40145204629368014,0.0
555.0,-0.008664592371193056,-0.000637459285058419,-0.4032235848546805,0.0
556.0,-0.010331721855163668,0.0005221831933619496,-0.4014575830167283,0.0
557.0,-0.005540953650993538,-0.006447359680936564,-0.398378194355638,0.0
558.0,-0.008546071976185001,-0.0036120623809523756,-0.3997328324045285,0.0
559.0,-0.009544873915731701,-0.005700847903712387,-0.3983289986363635,0.0
560.0,-0.005409378593199072,-0.00826459512842731,-0.39835220612639394,0.0
561.0,-0.003975487028852626,-0.00815450976911989,-0.40227199946434594,0.0
562.0,-0.010900197879093269,0.0024197484040404576,-0.40721736240520434,0.0
563.0,-0.00723804788985604,-0.006149693624557208,-0.39944170136870544,0.0
564.0,-0.0070294398073046105,-0.004975723298701493,-0.4002891467360594,0.0
565.0,-0.009576674734257076,-0.0025487640014429224,-0.39976186780111506,0.0
566.0,-0.010030194371422062,-0.003092979249639083,-0.39822035689084156,0.0
567.0,-0.008973047418136029,-0.00044874417748924704,-0.4035641549907065,0.0
568.0,-0.010060863764598141,-0.002235784524465616,-0.40112589882899613,0.0
569.0,-0.009548891799748238,-0.0023131240317459723,-0.40240718194423797,0.0
570.0,-0.0106739259010763,-0.0016165833753116015,-0.4010445826681311,0.0
571.0,-0.008965194290932087,-0.0012232835844155421,-0.4026203524089219,0.0
572.0,-0.01123542724741126,-0.00038985090428108845,-0.4014030344919453,0.0
573.0,-0.007695993051293847,-0.00542252329135517,-0.40150211736228414,0.0
574.0,-0.007652328643233423,-0.0015740754847172601,-0.40248322321392344,0.0
575.0,-0.009388207363979655,-0.0004342547027417564,-0.4012381453178438,0.0
576.0,-0.0035351069693153716,-0.009244566040928858,-0.39854157787597144,0.0
577.0,-0.011024458581863895,-0.0019674349047621403,-0.40055730050371724,0.0
578.0,-0.009482379920998447,-0.006441444410337102,-0.39583684678269687,0.0
579.0,-0.009153201035264341,-0.0020435473520924556,-0.40227772019516717,0.0
580.0,-0.010534609350125823,-0.0021636938513708913,-0.401280208830855,0.0
581.0,-0.009542676826196486,-0.0011128185661812503,-0.40311819999493076,0.0
582.0,-0.008833308986146074,-0.0018119142366522635,-0.4020183454535315,0.0
583.0,-0.011020383793222068,-0.0008957176151122302,-0.40407646490706306,0.0
584.0,-0.003373853396725572,-0.011239643261183206,-0.40035699392193286,0.0
585.0,-0.006971668826425705,-0.005899009345401964,-0.40120826035147,0.0
586.0,-0.00789644152267005,-0.006564161529581587,-0.3994309213011152,0.0
587.0,-0.008263276518331699,-0.004981130024050151,-0.4006031861090457,0.0
588.0,-0.009785444323333984,-0.0011976608959728685,-0.4013324648681986,0.0
589.0,-0.008137398042134238,-0.00417917387380298,-0.4008399367455222,0.0
590.0,-0.005542255303526568,-0.00596065927272738,-0.4022905053420073,0.0
591.0,-0.006325025627432865,-0.0045698770562772545,-0.40342455343021283,0.0
592.0,-0.009723619811083054,-0.0012481508975469328,-0.4013699604609667,0.0
593.0,-0.006787703797801715,-0.003862875167257066,-0.40211850119972953,0.0
594.0,-0.008985349303526466,-0.0023544994083696236,-0.4021814199442377,0.0
595.0,-0.011869075521410487,0.0015187818225107078,-0.4017026368457251,0.0
596.0,-0.009203913602014948,-0.004281888036206137,-0.39927111806353505,0.0
597.0,-0.009471365832493651,-0.001123919337662695,-0.40223109611338254,0.0
598.0,-0.010776409635905714,-0.0008208527836810745,-0.4000663410662387,0.0
599.0,-0.007280410385390454,-0.005681081877345017,-0.4003684142360593,0.0
600.0,-0.00951105881383091,-0.0009643045795619518,-0.4033199386600202,0.0
601.0,-0.010888587031486362,-0.003215728144300241,-0.39892236147955357,0.0
602.0,-0.0059758250931989864,-0.00638314335064943,-0.4009195941040891,0.0
603.0,-0.006124650834669132,-0.0038571635406007424,-0.40352922317167966,0.0
604.0,-0.010590028786352193,-0.002451499177489543,-0.4004131530196008,0.0
605.0,-0.010985988469773307,-0.0010902987272730445,-0.4013078809144978,0.0
606.0,-0.01053239372452484,9.343854125673149e-05,-0.4032096788104089,0.0
607.0,-0.005961884573047922,-0.006101068038961009,-0.39993895938475843,0.0
608.0,-0.010378293423173751,-0.0025694591183262148,-0.40110756858921937,0.0
609.0,-0.00973464255793449,-0.0019091201067822586,-0.40156618363568763,0.0
610.0,-0.00957294237783385,-0.0007645070591629551,-0.4016682061301115,0.0
611.0,-0.007672980233569926,-0.002868186814902519,-0.4019296614244674,0.0
612.0,-0.007566137890428427,-0.002785384864357733,-0.40373690423605946,0.0
613.0,-0.009393088576826112,-0.0005755559942280639,-0.4040091589144981,0.0
614.0,-0.01095185642202917,-0.003657008487472173,-0.39954911911118585,0.0
615.0,-0.009168100761964887,-0.0012427518037518327,-0.4063217105762079,0.0
616.0,-0.007656014440806115,-0.0028793120230881874,-0.40511889306319676,0.0
617.0,-0.008267713371536714,-0.003771931171717191,-0.4028179080631968,0.0
618.0,-0.008271437408976599,-0.003040997856486883,-0.40310718165596493,0.0
619.0,-0.006436931632241777,-0.0039718453174606505,-0.4037028066821558,0.0
620.0,-0.008166149871765619,-0.0055205276820148065,-0.39925051334572487,0.0
621.0,-0.006116683013853878,-0.005182332138528321,-0.40174359350929356,0.0
622.0,-0.009533622752461685,-0.0018624206926408783,-0.4015404011591753,0.0
623.0,-0.0073421795894206025,-0.0051296861861472465,-0.40042824203159844,0.0
624.0,-0.00860357487657439,-0.004970255290043479,-0.3984134533903343,0.0
625.0,-0.005842209964506414,-0.008560056263938362,-0.39963535562690067,0.0
626.0,-0.008306732687657303,-0.003615236111111285,-0.4007677562360594,0.0
627.0,-0.0075490503927179075,-0.002063102701036748,-0.40303137249239573,0.0
628.0,-0.009950377900503883,-0.002781359256854465,-0.3988211130576206,0.0
629.0,-0.008696263869933631,-0.0033999011006165722,-0.402288566105103,0.0
630.0,-0.007986745735516427,-0.0067500506580087044,-0.39881499826022293,0.0
631.0,-0.009692639363979887,-0.002196869219336243,-0.4009848863215614,0.0
632.0,-0.008025586119761821,-0.0031691302098911262,-0.4027792973656639,0.0
633.0,-0.0078057653984428856,-0.002979422924045588,-0.4001786877914836,0.0
634.0,-0.020650560838791056,-0.00434333193073579,-0.40269117249442377,0.0
635.0,-0.01120788449278708,0.002987764712055654,-0.4063922362115579,0.0
636.0,-0.008642294769521344,-0.004524975152958281,-0.39991708470074344,0.0
637.0,-0.00850174640370973,-0.002607855670995648,-0.4025353254173706,0.0
638.0,-0.010941127396725519,-0.0008805593953824693,-0.3999339956672861,0.0
639.0,-0.007091077806045333,-0.0037381552077923094,-0.40169203489033434,0.0
640.0,-0.009856701062514309,7.801548602888227e-05,-0.40404743218148,0.0
641.0,-0.008706573612090738,-0.0031220670360751273,-0.4008936453420073,0.0
642.0,-0.008220744286695815,-0.004665283705890087,-0.3999397419584317,0.0
643.0,-0.008570760701511373,-0.0022846555295816993,-0.4031528781375461,0.0
644.0,-0.010031234197389346,-0.0029426481385283433,-0.3998101481480228,0.0
645.0,-0.00822170108690191,-0.008219375662337804,-0.3970718713122676,0.0
646.0,-0.0069830707166247,-0.004489919552669877,-0.4008088456691445,0.0
647.0,-0.007013622865811563,-0.004570739413617032,-0.4001154032020951,0.0
648.0,-0.011659118520723597,0.00046422712449165673,-0.4036520669770192,0.0
649.0,-0.009881664308564214,-0.0019326723795095174,-0.4011550947788101,0.0
650.0,-0.01066236011460963,-0.002169229096681258,-0.3997362155315982,0.0
651.0,-0.006409978085642396,-0.0046991682224847885,-0.4003297399864817,0.0
652.0,-0.007503864189375056,-0.006002665213170725,-0.3998488884893542,0.0
653.0,-0.00833932130352627,-0.0038652181702744175,-0.40150155172490665,0.0
654.0,-0.008857699551637255,-0.00126119997691201,-0.40041063538289956,0.0
655.0,-0.009538839127547554,-0.00155449509641886,-0.40088439977695156,0.0
656.0,-0.009395182476528633,-0.0018789634448381496,-0.40106734526191257,0.0
657.0,-0.007953518965994952,-0.006797402786436104,-0.3979237158531593,0.0
658.0,-0.00869527915731642,-0.002729119613013033,-0.3996947041382223,0.0
659.0,-0.008643712343828934,-0.005047079790764712,-0.39863847818773224,0.0
660.0,-0.010729746069384108,0.0001595939918667327,-0.4048718540047313,0.0
661.0,-0.00977359861838793,-0.0013036896349206358,-0.4029642316412638,0.0
662.0,-0.008705001198992326,-0.006279374816739062,-0.3975010579033455,0.0
663.0,-0.006631989287840579,-0.0046875184192578315,-0.4020038057603918,0.0
664.0,-0.008464895365239207,-0.0030720626580087993,-0.40307714347211887,0.0
665.0,-0.008811827359743524,-0.002024963783287286,-0.4013227558938832,0.0
666.0,-0.007383246109571894,-0.0063110131370852016,-0.3990428011078066,0.0
667.0,-0.010787805651477028,0.00020963340941872324,-0.40274624545116594,0.0
668.0,-0.00734276861335029,-0.00337164496103901,-0.4030114256171004,0.0
669.0,-0.008559410647914979,-0.003369630277376847,-0.40105138105328364,0.0
670.0,-0.006742813836730132,-0.006384676927718997,-0.3992078720310915,0.0
671.0,-0.007901317712388358,-0.005061043520923565,-0.39901444944913816,0.0
672.0,-0.008018979608312528,-0.004644763757575719,-0.40138875298513005,0.0
673.0,-0.007348164376001974,-0.003429722022825646,-0.4020174431936465,0.0
674.0,-0.009802345965994847,-0.0007997256233767016,-0.40062385664126376,0.0
675.0,-0.008812017080604572,-0.00184978781385293,-0.40259408513940514,0.0
676.0,-0.0073819374055416375,-0.0057197360634919335,-0.39938949445724886,0.0
677.0,-0.007537985871536745,-0.00424697545021655,-0.40011040753345706,0.0
678.0,-0.008865622882986101,-0.0013990210979929736,-0.40131921020108136,0.0
679.0,-0.012585731423173662,0.0020293547503604735,-0.4020579475501856,0.0
680.0,-0.008458135162582937,-0.0034000661524334233,-0.4012781221899291,0.0
681.0,-0.009278635916876445,-0.004053156959596129,-0.39983970101672855,0.0
682.0,-0.010831261592626493,-0.0009641407739734902,-0.4007995835214599,0.0
683.0,-0.007249173278337207,-0.0036996405974027906,-0.40163745265055756,0.0
684.0,-0.01020005725692683,-0.0035408911587304723,-0.4003924680799254,0.0
685.0,-0.010553502979161727,-0.0025992264554640034,-0.40033997503041563,0.0
686.0,-0.009790916043050402,-0.002691104433949856,-0.40123888213923614,0.0
687.0,-0.007304405682619627,-0.007353138818181964,-0.39766860365985107,0.0
688.0,-0.008660811035035345,-0.003479898630460564,-0.40098794956742134,0.0
689.0,-0.006698663840050436,-0.003789874662337742,-0.40311105315799234,0.0
690.0,-0.006738696827341396,-0.006177273579955415,-0.399893686752281,0.0
691.0,-0.009734914832493672,-0.002152499277056381,-0.40045803357063187,0.0
692.0,-0.007932471046599597,-0.00553346836796555,-0.4005765403736059,0.0
693.0,-0.00803387785894192,-0.002361516972320759,-0.4032224460155458,0.0
694.0,-0.006990796390428164,-0.003969575197691397,-0.4021923105910779,0.0
695.0,-0.006592596725440739,-0.005324522682670908,-0.4005401868688746,0.0
696.0,-0.009966559890428241,-0.0001818015266957563,-0.40495464756877286,0.0
697.0,-0.007254228652392768,-0.003641592508199025,-0.40135637125887125,0.0
698.0,-0.008173469079344985,-0.005375322102453359,-0.400341582180297,0.0
699.0,-0.007195664435768093,-0.006334306891775116,-0.39989858866914485,0.0
700.0,-0.007165126681932499,-0.006321824141414413,-0.39802648411118585,0.0
701.0,-0.007588523818410719,-0.0025468760947136263,-0.40242061631125353,0.0
702.0,-0.008517956450881768,-0.0017131589913419256,-0.4020877691059477,0.0
703.0,-0.007791975224410108,-0.002187366342647551,-0.4009796280956402,0.0
704.0,-0.012461659071788462,0.0006466122871571729,-0.4024069864591074,0.0
705.0,-0.009928662131898367,-0.003968943326774576,-0.39681278526867153,0.0
706.0,-0.01032497181108317,-0.004645581128427177,-0.39898050456877326,0.0
707.0,-0.009284528216624623,-0.0017131616075038224,-0.40214640404460966,0.0
708.0,-0.009589652528051208,-0.0026160724006295214,-0.4007129628911796,0.0
709.0,-0.009574419141057873,-0.0023353866796539196,-0.4020355599832713,0.0
710.0,-0.008987805390428335,-0.0032076837439328253,-0.4027239194694152,0.0
711.0,-0.00478170128967259,-0.007801779968253926,-0.4000408010817844,0.0
712.0,-0.008469689655369789,-0.0024274115177754956,-0.3992460594457584,0.0
713.0,-0.00893002105415609,-0.0032652189841270588,-0.3996494107323419,0.0
714.0,-0.009630838567030443,-0.005595923088023021,-0.39972674120198276,0.0
715.0,-0.010192049572933327,-0.0017224535274828218,-0.4010788958195332,0.0
716.0,-0.008653384373711784,-0.0018844849101404373,-0.40225404077897936,0.0
717.0,-0.01017550548614626,0.0001355697085139233,-0.4012825678401487,0.0
718.0,-0.005301171634989693,-0.007216411449560614,-0.3983382390368366,0.0
719.0,-0.008623530929470907,-0.003090384629148682,-0.4001662325315984,0.0
720.0,-0.009613047683764692,-0.0019399800301720788,-0.40075431989354476,0.0
721.0,-0.008186899841309783,-0.0033434556493506695,-0.3998593462546467,0.0
722.0,-0.005152161326196326,-0.006110954819625009,-0.40049804171003706,0.0
723.0,-0.006319928137165163,-0.007617893091958899,-0.39802780051706604,0.0
724.0,-0.009075122190176258,-0.0021163723578644183,-0.4010113910148697,0.0
725.0,-0.009562790064117305,-0.002165119424111233,-0.4012325791534303,0.0
726.0,-0.009276620555415884,-0.003127030002885933,-0.4000702455910779,0.0
727.0,-0.005008796041905098,-0.008105872942411272,-0.39851155411625544,0.0
728.0,-0.010736343049003836,-0.0013601634671392493,-0.3985089883558633,0.0
729.0,-0.006213552142317538,-0.00634815514718604,-0.4006543293921935,0.0
730.0,-0.010997597037783467,0.001248276028859812,-0.4022347064460962,0.0
731.0,-0.010667575906801145,-0.00032776639905547216,-0.4017453482832037,0.0
732.0,-0.008945622741813673,-0.005082372116883331,-0.3981218498382897,0.0
733.0,-0.009643422691779127,-0.0012981531444312253,-0.40234793431564714,0.0
734.0,-0.008938982275818654,-0.006066918216450223,-0.3972953098066913,0.0
735.0,-0.00988912105793444,-0.0036092042975210768,-0.40004221898276404,0.0
736.0,-0.009196577328715209,-0.0020727366118330065,-0.39972494854646823,0.0
737.0,-0.011178522274559469,-0.004458093634920518,-0.3984803308011151,0.0
738.0,-0.011504379685138625,0.00036169980585086314,-0.4017639053768167,0.0
739.0,-0.011498701733455493,0.0008751934881279457,-0.4019878265731665,0.0
740.0,-0.011202266120906695,-0.00021270550360751004,-0.4016877943234199,0.0
741.0,-0.01241670899473304,-0.002702929092221157,-0.3987243185924297,0.0
742.0,-0.008863056302267226,-0.005585601733044856,-0.3982486425074345,0.0
743.0,-0.01007514694641623,-0.0024427153036864595,-0.3998840940925985,0.0
744.0,-0.01129027639546592,-0.003152826455988795,-0.3999607780780665,0.0
745.0,-0.010473959947103264,-0.0018878965598846144,-0.3997447979628252,0.0
746.0,-0.012025857004809019,-0.0007516307228127359,-0.4016549688577219,0.0
747.0,-0.012068754934508673,-0.005543889246753463,-0.3964004685910779,0.0
748.0,-0.009995585628578075,-0.003713953337268782,-0.3995209109851301,0.0
749.0,-0.010188973515113445,-0.0015163855252526023,-0.4024879726412639,0.0
750.0,-0.008934497624227064,-0.002990534824872033,-0.4004065876529233,0.0
751.0,-0.011779819288985695,-0.0029684360317461613,-0.400155900343021,0.0
752.0,-0.011071394202770679,-0.0018771739884562949,-0.4021261056988844,0.0
753.0,-0.010105473367758336,-0.003385881559884464,-0.40027487010966556,0.0
754.0,-0.01134752146553706,-0.00036977621408905984,-0.40283363288610996,0.0
755.0,-0.010367441389168779,-0.003037298588744505,-0.4026480161115242,0.0
756.0,-0.01008437378635246,0.0002467515335171987,-0.4046737313180129,0.0
757.0,-0.006410732622166198,-0.0009042503578642942,-0.4040951676988847,0.0
758.0,-0.009144100077856553,-0.004255947237308539,-0.39944314787259183,0.0
759.0,-0.01272363025692707,-0.0015925798542571982,-0.3980654289609662,0.0
760.0,-0.008418606897984949,-0.0072223235714286805,-0.395802548745353,0.0
761.0,-0.011245216193038619,-0.0027828784612359677,-0.3985368551013853,0.0
762.0,-0.00940507878520699,-0.00583482039092256,-0.3980473453295031,0.0
763.0,-0.013300727158689988,-0.005762457466089606,-0.3984206978550184,0.0
764.0,-0.008874110389283102,-0.004540451878525747,-0.4001218431446434,0.0
765.0,-0.008461262017632101,-0.007210713655122811,-0.3976169078382901,0.0
766.0,-0.01103626903022654,-0.0007847608776073784,-0.4010688313670159,0.0
767.0,-0.009399352594458444,-0.0006082790202020708,-0.40260597315799235,0.0
768.0,-0.01005793964735523,-0.0041680046147187415,-0.39804380039405196,0.0
769.0,-0.009716377601327982,-0.003623265563426766,-0.39940240069449107,0.0
770.0,-0.008820300170025198,-0.005188767108225232,-0.3998329919962824,0.0
771.0,-0.00850138337188025,-0.005541456239013501,-0.3999904604410273,0.0
772.0,-0.011883572554156304,-0.00014119312121206254,-0.40420146168587334,0.0
773.0,-0.012441179476757588,0.00014117255017688743,-0.40397437462825253,0.0
774.0,-0.008962837292191347,-0.005703018623376691,-0.3988745370520445,0.0
775.0,-0.004695491050377926,-0.011234877655122879,-0.399906520306691,0.0
776.0,-0.011429928197847685,-0.0021704980624426516,-0.40019905967725555,0.0
777.0,-0.011445576028967253,-0.0022508181702742126,-0.4026295055539032,0.0
778.0,-0.008319387680329889,-0.005386054945559528,-0.4018226909344371,0.0
779.0,-0.006429689471032814,-0.006803084132756229,-0.39909147761338276,0.0
780.0,-0.011225338279139194,-0.0005725270969435637,-0.3996769356775934,0.0
781.0,-0.009835678464735433,-0.0053629544545456395,-0.3975926589832712,0.0
782.0,-0.01013020569409458,-0.0035341315456151124,-0.4001141878252784,0.0
783.0,-0.01043366034119539,-0.0016792758428441385,-0.4024311292581952,0.0
784.0,-0.010066258173803366,-0.0019321831680443684,-0.40104740603413275,0.0
785.0,-0.011445948569269527,-0.0003288083997116662,-0.4018361941802972,0.0
786.0,-0.011510288265399566,-0.003242224288337924,-0.3985749095893881,0.0
787.0,-0.009173213880352435,-0.00465947975757599,-0.39935899271003683,0.0
788.0,-0.012322980182047296,-0.00032626300537848664,-0.4008636651081446,0.0
789.0,-0.005798796423173745,-0.008054246756133088,-0.3984755256096651,0.0
790.0,-0.009345141200251835,-0.003748581227994533,-0.40190981535130077,0.0
791.0,-0.0104218803102816,-0.002043155676242934,-0.40688428039540364,0.0
792.0,-0.009932929089420638,-0.003175869077922144,-0.4010728633624534,0.0
